Transaction_ID,User_ID,Transaction_Amount,Transaction_Date,Transaction_Time,XGBoost_Risk_Score,LightGBM_Risk_Score
16837,53432949,31074000,2024-01-11 23:56:00,23:56:00,0.99991715,0.9999999754857164
16838,47180292,8709000,2024-01-11 23:57:00,23:57:00,0.99995816,0.999999938012396
16839,95789016,86276000,2024-01-11 23:58:00,23:58:00,0.99992335,0.9999999884004619
16840,51410423,87974000,2024-01-11 23:59:00,23:59:00,0.9999502,0.9999999939501911
16841,70849853,11841000,2024-01-12 00:00:00,00:00:00,0.99995327,0.9999999690263613
16842,98551432,64458000,2024-01-12 00:01:00,00:01:00,0.9999757,0.9999999915144634
16843,93520512,49793000,2024-01-12 00:02:00,00:02:00,0.9999502,0.9999999442582819
16844,42008100,96798000,2024-01-12 00:03:00,00:03:00,0.99998355,0.9999999966203346
16845,34034868,53333000,2024-01-12 00:04:00,00:04:00,0.99996567,0.9999999819234521
16846,89151158,78021000,2024-01-12 00:05:00,00:05:00,0.9999939,0.9999999954321077
16847,15902241,68988000,2024-01-12 00:06:00,00:06:00,0.9999547,0.9999999933859531
16848,68106259,82911000,2024-01-12 00:07:00,00:07:00,0.99996185,0.9999999967050894
16849,78658324,31687000,2024-01-12 00:08:00,00:08:00,0.9999778,0.9999999907270823
16850,87643663,22864000,2024-01-12 00:09:00,00:09:00,0.99997663,0.9999999890567649
16851,54286360,60383000,2024-01-12 00:10:00,00:10:00,0.9999814,0.9999999884846879
16852,92831570,54979000,2024-01-12 00:11:00,00:11:00,0.999969,0.9999999864040863
16853,36589009,15346000,2024-01-12 00:12:00,00:12:00,0.9999889,0.9999999985040475
16854,74982328,3984000,2024-01-12 00:13:00,00:13:00,0.9999831,0.999999990068488
16855,59272134,68373000,2024-01-12 00:14:00,00:14:00,0.9999769,0.9999999836406221
16856,55668369,47019000,2024-01-12 00:15:00,00:15:00,0.9999862,0.9999999973484766
16857,83123359,85807000,2024-01-12 00:16:00,00:16:00,0.99997246,0.9999999539024073
16858,59003127,2532000,2024-01-12 00:17:00,00:17:00,0.99997735,0.9999999858609971
16859,74529817,71509000,2024-01-12 00:18:00,00:18:00,0.99997544,0.999999976544934
16860,81444787,2403000,2024-01-12 00:19:00,00:19:00,0.9999832,0.999999974756969
16861,86988084,12337000,2024-01-12 00:20:00,00:20:00,0.9999876,0.9999999819516902
16862,27604497,27407000,2024-01-12 00:21:00,00:21:00,0.99999166,0.9999999991450395
16863,13286375,7800000,2024-01-12 00:22:00,00:22:00,0.9999776,0.999999905207117
16864,26273701,16199000,2024-01-12 00:23:00,00:23:00,0.9999726,0.9999999868604439
16865,43398070,68510000,2024-01-12 00:24:00,00:24:00,0.99998724,0.9999999763142765
16866,78503126,64786000,2024-01-12 00:25:00,00:25:00,0.9999831,0.9999999892161214
16867,58782486,96756000,2024-01-12 00:26:00,00:26:00,0.9999727,0.9999999940459803
16868,86821840,3116000,2024-01-12 00:27:00,00:27:00,0.99995184,0.9999999725763019
16869,62625025,7097000,2024-01-12 00:28:00,00:28:00,0.99995995,0.9999999880830347
16870,76447291,41351000,2024-01-12 00:29:00,00:29:00,0.9999652,0.9999999955204071
16871,59905017,67503000,2024-01-12 00:30:00,00:30:00,0.99997675,0.9999999875157458
16872,87635853,38047000,2024-01-12 00:31:00,00:31:00,0.99997187,0.9999999327229382
16873,80400155,28004000,2024-01-12 00:32:00,00:32:00,0.99997425,0.9999999776559305
16874,18809885,78179000,2024-01-12 00:33:00,00:33:00,0.9999769,0.9999999667678865
16875,41443298,82810000,2024-01-12 00:34:00,00:34:00,0.9999778,0.999999987447281
16876,27349185,16627000,2024-01-12 00:35:00,00:35:00,0.99999416,0.9999999955252488
16877,62512253,61950000,2024-01-12 00:36:00,00:36:00,0.9999896,0.9999999930851797
16878,47857942,40312000,2024-01-12 00:37:00,00:37:00,0.99997926,0.9999999854375945
16879,24353512,60262000,2024-01-12 00:38:00,00:38:00,0.99996996,0.9999999892909842
16880,27521076,38114000,2024-01-12 00:39:00,00:39:00,0.9999901,0.9999999981181564
16881,98073851,32115000,2024-01-12 00:40:00,00:40:00,0.9999763,0.9999999946149176
16882,22502061,37689000,2024-01-12 00:41:00,00:41:00,0.9999695,0.9999999989078865
16883,78533401,29534000,2024-01-12 00:42:00,00:42:00,0.9999876,0.9999999815387924
16884,43305123,55168000,2024-01-12 00:43:00,00:43:00,0.99997723,0.9999999839759288
16885,98349305,58153000,2024-01-12 00:44:00,00:44:00,0.99997663,0.999999994862232
16886,78151812,72744000,2024-01-12 00:45:00,00:45:00,0.9999784,0.9999999875607292
16887,34204600,50839000,2024-01-12 00:46:00,00:46:00,0.9999851,0.9999999880529536
16888,14225579,24284000,2024-01-12 00:47:00,00:47:00,0.9999733,0.9999999476595217
16889,67301219,15858000,2024-01-12 00:48:00,00:48:00,0.9999771,0.9999999846907768
16890,24563357,40781000,2024-01-12 00:49:00,00:49:00,0.9999572,0.9999999965475448
16891,86091534,53723000,2024-01-12 00:50:00,00:50:00,0.99996626,0.9999999917041128
16892,88410381,14569000,2024-01-12 00:51:00,00:51:00,0.9999877,0.9999999996256892
16893,50069103,95459000,2024-01-12 00:52:00,00:52:00,0.9999863,0.9999999881553289
16894,84598328,97488000,2024-01-12 00:53:00,00:53:00,0.99997354,0.9999999904308049
16895,97737586,11215000,2024-01-12 00:54:00,00:54:00,0.99998796,0.9999999932443182
16896,41390059,8171000,2024-01-12 00:55:00,00:55:00,0.9999745,0.9999999940340301
16897,47633427,45191000,2024-01-12 00:56:00,00:56:00,0.99998677,0.9999999987364288
16898,40210577,12967000,2024-01-12 00:57:00,00:57:00,0.99999356,0.9999999976866194
16899,39311242,13367000,2024-01-12 00:58:00,00:58:00,0.99998343,0.9999999987269694
16900,52116197,84708000,2024-01-12 00:59:00,00:59:00,0.9999715,0.9999999833536395
16901,52446927,54546000,2024-01-12 01:00:00,01:00:00,0.9999571,0.999999983589948
16902,60392135,47826000,2024-01-12 01:01:00,01:01:00,0.9999857,0.9999999771381577
16903,74996852,86107000,2024-01-12 01:02:00,01:02:00,0.9999858,0.9999999691798963
16904,23172220,28099000,2024-01-12 01:03:00,01:03:00,0.999982,0.9999999873371369
16905,71147333,7256000,2024-01-12 01:04:00,01:04:00,0.99990165,0.9999999251220423
16906,27418765,52037000,2024-01-12 01:05:00,01:05:00,0.99996126,0.9999999412038553
16907,76640339,57620000,2024-01-12 01:06:00,01:06:00,0.99994755,0.9999999880086287
16908,31908173,90640000,2024-01-12 01:07:00,01:07:00,0.99998593,0.9999999951554099
16909,86368644,92958000,2024-01-12 01:08:00,01:08:00,0.99996805,0.9999999825794984
16910,31998156,78395000,2024-01-12 01:09:00,01:09:00,0.99998105,0.9999999912149774
16911,83626035,36557000,2024-01-12 01:10:00,01:10:00,0.9999585,0.9999999866908267
16912,63992640,32504000,2024-01-12 01:11:00,01:11:00,0.9999758,0.9999999981906993
16913,91844194,76291000,2024-01-12 01:12:00,01:12:00,0.9999858,0.9999999863088902
16914,55060344,16602000,2024-01-12 01:13:00,01:13:00,0.9999902,0.9999999975495402
16915,36007299,72653000,2024-01-12 01:14:00,01:14:00,0.9999869,0.9999999883362188
16916,56094730,50514000,2024-01-12 01:15:00,01:15:00,0.9999819,0.9999999903680924
16917,56413139,88403000,2024-01-12 01:16:00,01:16:00,0.9999769,0.9999999871089166
16918,21419403,19743000,2024-01-12 01:17:00,01:17:00,0.9999908,0.999999969967837
16919,27941475,8698000,2024-01-12 01:18:00,01:18:00,0.9999677,0.999999965755877
16920,74323187,67204000,2024-01-12 01:19:00,01:19:00,0.9999614,0.9999999876899025
16921,65591723,1714000,2024-01-12 01:20:00,01:20:00,0.99999154,0.999999995043551
16922,67645911,80895000,2024-01-12 01:21:00,01:21:00,0.9999535,0.9999999859739859
16923,85905750,97085000,2024-01-12 01:22:00,01:22:00,0.999984,0.9999999940613993
16924,88108851,18558000,2024-01-12 01:23:00,01:23:00,0.9999771,0.9999999890099535
16925,32175217,19654000,2024-01-12 01:24:00,01:24:00,0.99999344,0.9999999985155672
16926,37370223,30822000,2024-01-12 01:25:00,01:25:00,0.99995446,0.9999999293318586
16927,58109204,31513000,2024-01-12 01:26:00,01:26:00,0.999979,0.9999999915297807
16928,69855019,60251000,2024-01-12 01:27:00,01:27:00,0.99998987,0.9999999943713789
16929,14728995,95987000,2024-01-12 01:28:00,01:28:00,0.99995184,0.9999999157610573
16930,11668030,2810000,2024-01-12 01:29:00,01:29:00,0.999984,0.9999999978113294
16931,48808054,28641000,2024-01-12 01:30:00,01:30:00,0.99998677,0.9999999970690292
16932,94798502,87028000,2024-01-12 01:31:00,01:31:00,0.99997985,0.9999999882855729
16933,83201948,31814000,2024-01-12 01:32:00,01:32:00,0.99997485,0.9999999915274979
16934,74986096,98053000,2024-01-12 01:33:00,01:33:00,0.99998415,0.9999999945898528
16935,68095571,94934000,2024-01-12 01:34:00,01:34:00,0.99991643,0.9999999584010444
16936,60000028,82640000,2024-01-12 01:35:00,01:35:00,0.9999827,0.999999993162495
16937,36632136,46909000,2024-01-12 01:36:00,01:36:00,0.9999888,0.9999999934015316
16938,87263938,84512000,2024-01-12 01:37:00,01:37:00,0.9999808,0.9999999909026228
16939,90758690,51070000,2024-01-12 01:38:00,01:38:00,0.9999759,0.9999999961581674
16940,75492441,54622000,2024-01-12 01:39:00,01:39:00,0.99997556,0.9999999749725201
16941,42146370,60089000,2024-01-12 01:40:00,01:40:00,0.99998796,0.9999999977434704
16942,26690493,93879000,2024-01-12 01:41:00,01:41:00,0.9999659,0.9999999946965403
16943,75379632,36519000,2024-01-12 01:42:00,01:42:00,0.9999814,0.9999999971349813
16944,76878567,14377000,2024-01-12 01:43:00,01:43:00,0.9999907,0.9999999991074451
16945,61340372,42993000,2024-01-12 01:44:00,01:44:00,0.99998367,0.9999999982551548
16946,66946439,37257000,2024-01-12 01:45:00,01:45:00,0.99998426,0.9999999943162714
16947,83785911,69207000,2024-01-12 01:46:00,01:46:00,0.99998426,0.9999999846801872
16948,98996277,10644000,2024-01-12 01:47:00,01:47:00,0.9999783,0.9999999973878426
16949,64021112,16833000,2024-01-12 01:48:00,01:48:00,0.9999882,0.9999999990913171
16950,58906256,5276000,2024-01-12 01:49:00,01:49:00,0.9999404,0.9999999675226758
16951,81469998,22097000,2024-01-12 01:50:00,01:50:00,0.99996734,0.9999999635923136
16952,79420263,62411000,2024-01-12 01:51:00,01:51:00,0.9999794,0.9999999232129814
16953,77133115,45839000,2024-01-12 01:52:00,01:52:00,0.9999831,0.9999999868297069
16954,75219229,8526000,2024-01-12 01:53:00,01:53:00,0.999913,0.9999999444092358
16955,64158525,51295000,2024-01-12 01:54:00,01:54:00,0.9999554,0.9999999622766528
16956,67656330,20958000,2024-01-12 01:55:00,01:55:00,0.99998784,0.9999999986417694
16957,36075195,43139000,2024-01-12 01:56:00,01:56:00,0.9999937,0.9999999978749772
16958,55171129,3784000,2024-01-12 01:57:00,01:57:00,0.9999149,0.9999999724669518
16959,95493843,19588000,2024-01-12 01:58:00,01:58:00,0.9999598,0.9999999148747164
16960,30773109,34419000,2024-01-12 01:59:00,01:59:00,0.99998784,0.9999999981186929
16961,64100417,75315000,2024-01-12 02:00:00,02:00:00,0.9999734,0.9999999904682005
16962,86310011,22311000,2024-01-12 02:01:00,02:01:00,0.999995,0.999999997311922
16963,93305241,89672000,2024-01-12 02:02:00,02:02:00,0.9999789,0.9999999910964946
16964,12159598,11837000,2024-01-12 02:03:00,02:03:00,0.9999908,0.9999999863463127
16965,54268894,45024000,2024-01-12 02:04:00,02:04:00,0.9999739,0.9999999831654652
16966,47032689,31487000,2024-01-12 02:05:00,02:05:00,0.9999434,0.9999999579173173
16967,80478316,93238000,2024-01-12 02:06:00,02:06:00,0.99999607,0.9999999977876532
16968,87222497,19695000,2024-01-12 02:07:00,02:07:00,0.9999889,0.9999999980687202
16969,21862617,45950000,2024-01-12 02:08:00,02:08:00,0.9999918,0.9999999860758244
16970,52373183,76101000,2024-01-12 02:09:00,02:09:00,0.99998105,0.9999999789896086
16971,23067416,10414000,2024-01-12 02:10:00,02:10:00,0.99997914,0.9999999980842285
16972,33543636,63360000,2024-01-12 02:11:00,02:11:00,0.99999356,0.9999999970463567
16973,71902131,44568000,2024-01-12 02:12:00,02:12:00,0.999977,0.9999999975077365
16974,10771129,39320000,2024-01-12 02:13:00,02:13:00,0.9999739,0.9999999590005245
16975,27695436,22889000,2024-01-12 02:14:00,02:14:00,0.9999862,0.9999999853075934
16976,91512793,68019000,2024-01-12 02:15:00,02:15:00,0.9999882,0.9999999953717902
16977,24659086,63848000,2024-01-12 02:16:00,02:16:00,0.9999949,0.9999999977075182
16978,71357638,5351000,2024-01-12 02:17:00,02:17:00,0.9999858,0.9999999994831059
16979,12721065,22249000,2024-01-12 02:18:00,02:18:00,0.9999956,0.9999999983076189
16980,87557428,43350000,2024-01-12 02:19:00,02:19:00,0.99997187,0.9999999714583693
16981,55266370,7623000,2024-01-12 02:20:00,02:20:00,0.99995077,0.9999999903111428
16982,61648517,39575000,2024-01-12 02:21:00,02:21:00,0.9999728,0.9999999963642019
16983,16591068,36853000,2024-01-12 02:22:00,02:22:00,0.9999807,0.9999999944012881
16984,51786358,42117000,2024-01-12 02:23:00,02:23:00,0.9999758,0.9999999844709124
16985,97871104,23664000,2024-01-12 02:24:00,02:24:00,0.99997616,0.9999999895108395
16986,83039889,36608000,2024-01-12 02:25:00,02:25:00,0.99997497,0.999999990071312
16987,46711401,84156000,2024-01-12 02:26:00,02:26:00,0.99998283,0.9999999910493022
16988,60078984,69515000,2024-01-12 02:27:00,02:27:00,0.9999888,0.9999999960194459
16989,64004535,40102000,2024-01-12 02:28:00,02:28:00,0.99998224,0.9999999979060343
16990,98662375,91582000,2024-01-12 02:29:00,02:29:00,0.99995077,0.9999999682101416
16991,45554333,44019000,2024-01-12 02:30:00,02:30:00,0.9999856,0.999999998441546
16992,66873920,29356000,2024-01-12 02:31:00,02:31:00,0.99998236,0.9999999921384822
16993,86688160,97958000,2024-01-12 02:32:00,02:32:00,0.9999801,0.9999999906148412
16994,94127344,77515000,2024-01-12 02:33:00,02:33:00,0.99996936,0.9999999790115432
16995,44133265,31710000,2024-01-12 02:34:00,02:34:00,0.999985,0.9999999965738151
16996,58028950,16519000,2024-01-12 02:35:00,02:35:00,0.99997616,0.9999999846566532
16997,16289042,90358000,2024-01-12 02:36:00,02:36:00,0.9999354,0.9999999795753038
16998,40652211,69925000,2024-01-12 02:37:00,02:37:00,0.9999777,0.9999999916469343
16999,26731357,25557000,2024-01-12 02:38:00,02:38:00,0.9999807,0.9999999969068272
17000,72243201,92613000,2024-01-12 02:39:00,02:39:00,0.99997914,0.999999994804222
17001,56701824,23060000,2024-01-12 02:40:00,02:40:00,0.9999882,0.9999999961867321
17002,95425534,78806000,2024-01-12 02:41:00,02:41:00,0.9999914,0.9999999945760703
17003,43492735,95525000,2024-01-12 02:42:00,02:42:00,0.9999802,0.9999999971617335
17004,88856758,12926000,2024-01-12 02:43:00,02:43:00,0.99998987,0.9999999992555932
17005,24629615,37567000,2024-01-12 02:44:00,02:44:00,0.9999459,0.9999999515214638
17006,34595679,48660000,2024-01-12 02:45:00,02:45:00,0.99999094,0.9999999993173516
17007,39018098,6522000,2024-01-12 02:46:00,02:46:00,0.99998224,0.9999999801140431
17008,40268134,6426000,2024-01-12 02:47:00,02:47:00,0.9999789,0.9999999852102832
17009,64859001,97471000,2024-01-12 02:48:00,02:48:00,0.99998105,0.9999999886060157
17010,28293949,81278000,2024-01-12 02:49:00,02:49:00,0.99997103,0.9999999819463069
17011,17786366,90653000,2024-01-12 02:50:00,02:50:00,0.99994886,0.9999999544199566
17012,53596224,78810000,2024-01-12 02:51:00,02:51:00,0.99997747,0.9999999865678826
17013,26672521,67739000,2024-01-12 02:52:00,02:52:00,0.9999645,0.9999999759042234
17014,53355881,12233000,2024-01-12 02:53:00,02:53:00,0.99999166,0.9999999978486838
17015,98007394,52804000,2024-01-12 02:54:00,02:54:00,0.9999864,0.9999999958871613
17016,10532208,27235000,2024-01-12 02:55:00,02:55:00,0.99998546,0.9999999970142246
17017,26813065,21702000,2024-01-12 02:56:00,02:56:00,0.9999808,0.9999999991403399
17018,92362272,60225000,2024-01-12 02:57:00,02:57:00,0.9999764,0.9999999768941724
17019,17940766,32123000,2024-01-12 02:58:00,02:58:00,0.9999225,0.9999999744720875
17020,48650983,88414000,2024-01-12 02:59:00,02:59:00,0.9999671,0.9999999797994983
17021,63865956,13310000,2024-01-12 03:00:00,03:00:00,0.9999895,0.99999998811282
17022,42693394,67553000,2024-01-12 03:01:00,03:01:00,0.9999888,0.9999999886197223
17023,80365090,50770000,2024-01-12 03:02:00,03:02:00,0.99994445,0.9999999786805964
17024,63700978,74227000,2024-01-12 03:03:00,03:03:00,0.99998784,0.9999999975642797
17025,44421599,92372000,2024-01-12 03:04:00,03:04:00,0.9999813,0.999999983805554
17026,94727581,42713000,2024-01-12 03:05:00,03:05:00,0.9999938,0.9999999994730882
17027,72532367,15317000,2024-01-12 03:06:00,03:06:00,0.9999881,0.9999999935217307
17028,17250661,19715000,2024-01-12 03:07:00,03:07:00,0.9999622,0.9999998901647414
17029,53147722,48239000,2024-01-12 03:08:00,03:08:00,0.9999857,0.9999999896501811
17030,49342367,31991000,2024-01-12 03:09:00,03:09:00,0.99997306,0.9999999977389502
17031,73162135,95346000,2024-01-12 03:10:00,03:10:00,0.99996066,0.9999999711765727
17032,13095023,47860000,2024-01-12 03:11:00,03:11:00,0.99998355,0.9999999933456907
17033,96109720,30505000,2024-01-12 03:12:00,03:12:00,0.99998987,0.9999999956207188
17034,62936921,94953000,2024-01-12 03:13:00,03:13:00,0.99996877,0.9999999878454301
17035,29823022,30779000,2024-01-12 03:14:00,03:14:00,0.99995077,0.9999998938188959
17036,52705676,92610000,2024-01-12 03:15:00,03:15:00,0.99996984,0.9999999922179018
17037,94835670,938000,2024-01-12 03:16:00,03:16:00,0.9999907,0.9999999986945847
17038,92018421,73477000,2024-01-12 03:17:00,03:17:00,0.9999807,0.9999999986601755
17039,66170095,56733000,2024-01-12 03:18:00,03:18:00,0.9999536,0.9999999612722894
17040,28808348,87325000,2024-01-12 03:19:00,03:19:00,0.99996555,0.999999994881382
17041,28603240,54125000,2024-01-12 03:20:00,03:20:00,0.9999609,0.9999999939870907
17042,83086288,16988000,2024-01-12 03:21:00,03:21:00,0.9999763,0.9999999325571366
17043,58330333,27903000,2024-01-12 03:22:00,03:22:00,0.99992883,0.9999999224162857
17044,80790050,90784000,2024-01-12 03:23:00,03:23:00,0.99997103,0.9999999924540156
17045,68337790,95346000,2024-01-12 03:24:00,03:24:00,0.9999882,0.9999999887309986
17046,71418087,58889000,2024-01-12 03:25:00,03:25:00,0.9999893,0.9999999984198669
17047,32673906,24297000,2024-01-12 03:26:00,03:26:00,0.99998057,0.9999999980487273
17048,11825973,45640000,2024-01-12 03:27:00,03:27:00,0.9999863,0.9999999991797943
17049,20953046,15013000,2024-01-12 03:28:00,03:28:00,0.9999808,0.9999999920180948
17050,34113351,87289000,2024-01-12 03:29:00,03:29:00,0.99997413,0.9999999918079402
17051,21084490,70004000,2024-01-12 03:30:00,03:30:00,0.99998295,0.9999999806089216
17052,20160647,7764000,2024-01-12 03:31:00,03:31:00,0.9999856,0.9999999976928666
17053,52490488,8471000,2024-01-12 03:32:00,03:32:00,0.99997747,0.9999999870906897
17054,50498611,68648000,2024-01-12 03:33:00,03:33:00,0.99998546,0.999999998049391
17055,35859539,40940000,2024-01-12 03:34:00,03:34:00,0.9999404,0.9999999368940926
17056,14600874,45349000,2024-01-12 03:35:00,03:35:00,0.9999857,0.9999999962468109
17057,27162632,40967000,2024-01-12 03:36:00,03:36:00,0.9999747,0.999999994153687
17058,65186957,35775000,2024-01-12 03:37:00,03:37:00,0.99998164,0.9999999946079394
17059,49506897,31731000,2024-01-12 03:38:00,03:38:00,0.9999609,0.9999999824896592
17060,25945052,36238000,2024-01-12 03:39:00,03:39:00,0.99997556,0.9999999773869609
17061,16665613,68198000,2024-01-12 03:40:00,03:40:00,0.9999845,0.9999999908459373
17062,20257299,74273000,2024-01-12 03:41:00,03:41:00,0.9999517,0.9999999679247812
17063,35823709,4284000,2024-01-12 03:42:00,03:42:00,0.99997497,0.9999999941950191
17064,48336806,84804000,2024-01-12 03:43:00,03:43:00,0.9999503,0.9999999751185007
17065,10756060,60559000,2024-01-12 03:44:00,03:44:00,0.9999701,0.9999999876854794
17066,70254551,326000,2024-01-12 03:45:00,03:45:00,0.99998796,0.9999999976791738
17067,48263705,48009000,2024-01-12 03:46:00,03:46:00,0.9999894,0.9999999976780449
17068,74715160,88891000,2024-01-12 03:47:00,03:47:00,0.99998474,0.9999999880465261
17069,89139325,67526000,2024-01-12 03:48:00,03:48:00,0.9999858,0.9999999748388229
17070,78589107,98035000,2024-01-12 03:49:00,03:49:00,0.9999764,0.9999999971297346
17071,49404376,41463000,2024-01-12 03:50:00,03:50:00,0.9999901,0.9999999883876863
17072,98654534,92095000,2024-01-12 03:51:00,03:51:00,0.9999716,0.9999999473405449
17073,70672874,45021000,2024-01-12 03:52:00,03:52:00,0.99997187,0.9999999967435862
17074,16480516,83831000,2024-01-12 03:53:00,03:53:00,0.99998,0.9999999859700497
17075,27102330,15600000,2024-01-12 03:54:00,03:54:00,0.9999944,0.9999999992217063
17076,25370879,57926000,2024-01-12 03:55:00,03:55:00,0.9999691,0.9999999926808061
17077,12245607,83056000,2024-01-12 03:56:00,03:56:00,0.9999771,0.9999999722704415
17078,85032286,80664000,2024-01-12 03:57:00,03:57:00,0.99995184,0.9999999949437011
17079,72120924,60423000,2024-01-12 03:58:00,03:58:00,0.99996686,0.9999999863498068
17080,69760187,55385000,2024-01-12 03:59:00,03:59:00,0.99995553,0.9999999810368659
17081,12194105,21484000,2024-01-12 04:00:00,04:00:00,0.99998593,0.9999999915851484
17082,37695369,65175000,2024-01-12 04:01:00,04:01:00,0.9999832,0.9999999978101748
17083,93191379,78775000,2024-01-12 04:02:00,04:02:00,0.9999809,0.9999999897539652
17084,19340252,1377000,2024-01-12 04:03:00,04:03:00,0.9999535,0.9999999887128533
17085,31031063,41178000,2024-01-12 04:04:00,04:04:00,0.9999603,0.999999970084132
17086,25309341,11739000,2024-01-12 04:05:00,04:05:00,0.9999832,0.9999999970396392
17087,62988238,85330000,2024-01-12 04:06:00,04:06:00,0.99997187,0.9999999934262918
17088,91355331,52667000,2024-01-12 04:07:00,04:07:00,0.99996126,0.9999999926863108
17089,10889206,4837000,2024-01-12 04:08:00,04:08:00,0.9998933,0.999999940845111
17090,59610143,83137000,2024-01-12 04:09:00,04:09:00,0.9999893,0.9999999816500035
17091,32784181,12019000,2024-01-12 04:10:00,04:10:00,0.9999733,0.9999999991987978
17092,94295797,25060000,2024-01-12 04:11:00,04:11:00,0.999974,0.9999999975741893
17093,39472481,1575000,2024-01-12 04:12:00,04:12:00,0.99998224,0.9999999861770223
17094,56333912,91741000,2024-01-12 04:13:00,04:13:00,0.99998426,0.9999999943063724
17095,50769920,44190000,2024-01-12 04:14:00,04:14:00,0.99998367,0.999999984075735
17096,85914739,7439000,2024-01-12 04:15:00,04:15:00,0.9999809,0.9999999866151763
17097,76346317,40619000,2024-01-12 04:16:00,04:16:00,0.9999865,0.9999999982263608
17098,91978219,35547000,2024-01-12 04:17:00,04:17:00,0.9999721,0.9999999729063725
17099,51597336,95523000,2024-01-12 04:18:00,04:18:00,0.99996173,0.9999999841274201
17100,22053561,87609000,2024-01-12 04:19:00,04:19:00,0.99994993,0.9999998872465526
17101,60536200,59167000,2024-01-12 04:20:00,04:20:00,0.9999758,0.9999999872884576
17102,76083747,70075000,2024-01-12 04:21:00,04:21:00,0.9999938,0.9999999986649974
17103,19705305,34347000,2024-01-12 04:22:00,04:22:00,0.9999523,0.9999999831003908
17104,14061645,50568000,2024-01-12 04:23:00,04:23:00,0.99998355,0.9999999636604024
17105,66478857,11304000,2024-01-12 04:24:00,04:24:00,0.9999714,0.9999999814643147
17106,19213150,3913000,2024-01-12 04:25:00,04:25:00,0.99995744,0.9999998297709641
17107,80276379,17981000,2024-01-12 04:26:00,04:26:00,0.999985,0.9999999940785611
17108,32987071,88303000,2024-01-12 04:27:00,04:27:00,0.9999759,0.9999999909815834
17109,34790663,79885000,2024-01-12 04:28:00,04:28:00,0.99993956,0.9999999696101036
17110,19729081,61556000,2024-01-12 04:29:00,04:29:00,0.9999678,0.9999999558474555
17111,65923662,22483000,2024-01-12 04:30:00,04:30:00,0.99997234,0.9999999974468459
17112,23455018,67051000,2024-01-12 04:31:00,04:31:00,0.9999676,0.9999999877598743
17113,49735664,11302000,2024-01-12 04:32:00,04:32:00,0.99999416,0.999999999556348
17114,98351243,15200000,2024-01-12 04:33:00,04:33:00,0.9999808,0.9999999792273995
17115,88626201,46607000,2024-01-12 04:34:00,04:34:00,0.9999759,0.9999999824883671
17116,97803780,20905000,2024-01-12 04:35:00,04:35:00,0.999972,0.9999999802322739
17117,48905157,98273000,2024-01-12 04:36:00,04:36:00,0.9999682,0.9999999909981186
17118,65561879,42681000,2024-01-12 04:37:00,04:37:00,0.99998724,0.9999999915231127
17119,59002795,73817000,2024-01-12 04:38:00,04:38:00,0.9999783,0.9999999887869616
17120,44067769,21387000,2024-01-12 04:39:00,04:39:00,0.9999801,0.9999999977147958
17121,24704251,49907000,2024-01-12 04:40:00,04:40:00,0.9999738,0.9999999803469638
17122,73625181,28404000,2024-01-12 04:41:00,04:41:00,0.9999862,0.9999999555385513
17123,75616896,43454000,2024-01-12 04:42:00,04:42:00,0.99996984,0.999999991251738
17124,20471251,66799000,2024-01-12 04:43:00,04:43:00,0.99999,0.999999981301465
17125,71855090,61199000,2024-01-12 04:44:00,04:44:00,0.99998844,0.9999999966066142
17126,91109674,80474000,2024-01-12 04:45:00,04:45:00,0.9999696,0.9999999939041297
17127,57471054,99861000,2024-01-12 04:46:00,04:46:00,0.99996686,0.9999999906012419
17128,83512759,109000,2024-01-12 04:47:00,04:47:00,0.99998856,0.9999999997640636
17129,69885918,27707000,2024-01-12 04:48:00,04:48:00,0.9999846,0.9999999987391934
17130,66197615,69622000,2024-01-12 04:49:00,04:49:00,0.9999738,0.999999995615525
17131,98697869,9480000,2024-01-12 04:50:00,04:50:00,0.9999815,0.9999999960653643
17132,11140909,47464000,2024-01-12 04:51:00,04:51:00,0.99997175,0.999999986023703
17133,80189827,28494000,2024-01-12 04:52:00,04:52:00,0.99997604,0.9999999966068558
17134,51597668,18000000,2024-01-12 04:53:00,04:53:00,0.9999453,0.9999999632598695
17135,78371537,11558000,2024-01-12 04:54:00,04:54:00,0.99998426,0.999999997240332
17136,95855736,37065000,2024-01-12 04:55:00,04:55:00,0.99990964,0.9999999595496013
17137,95787812,50945000,2024-01-12 04:56:00,04:56:00,0.9999639,0.9999998560279663
17138,92891687,56811000,2024-01-12 04:57:00,04:57:00,0.99996996,0.9999999869707226
17139,81474869,39414000,2024-01-12 04:58:00,04:58:00,0.99998045,0.9999999560254461
17140,69935169,84059000,2024-01-12 04:59:00,04:59:00,0.99995136,0.9999998634218892
17141,75113267,70098000,2024-01-12 05:00:00,05:00:00,0.9999683,0.9999999897723887
17142,89309937,86687000,2024-01-12 05:01:00,05:01:00,0.9999738,0.9999999903774913
17143,70362085,84410000,2024-01-12 05:02:00,05:02:00,0.99996996,0.9999998236471563
17144,27584988,55169000,2024-01-12 05:03:00,05:03:00,0.99997973,0.9999999979585674
17145,83556833,1162000,2024-01-12 05:04:00,05:04:00,0.99995995,0.999999981601137
17146,90565951,16892000,2024-01-12 05:05:00,05:05:00,0.9999825,0.9999999933931638
